Corpus ID,Slug,Título,Macro tipo,Género,Año de recolección,Municipio o localidad,Departamento,Región provisional,Recolector,Tipo de fuente,Fuente bibliográfica ID,Autor de la fuente,Título de la fuente,Año de la fuente,URL de la fuente,Estado de derechos,Estado de privacidad,Estado de publicación,Alertas de calidad
CLTC-1549-L,lo-mejor-es-enemigo-de-lo-bueno-cltc-1549-l,Lo mejor es enemigo de lo bueno,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1550-L,los-dineros-del-sacristan-cltc-1550-l,Los dineros del sacristán,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1551-L,lo-que-viene-derecho-no-trae-arrugas-cltc-1551-l,Lo que viene derecho no trae arrugas,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1552-L,lo-que-sucede-es-lo-mejor-cltc-1552-l,Lo que sucede es lo mejor,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1553-L,lo-que-se-usa-no-se-excusa-cltc-1553-l,Lo que se usa no se excusa,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1554-L,lo-mio-mio-cltc-1554-l,"Lo mío, mío",Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1555-L,los-fuertes-no-se-quejan-cltc-1555-l,Los fuertes no se quejan,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1556-L,los-principios-no-son-los-fines-cltc-1556-l,Los principios no son los fines,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1557-L,luz-de-la-calle-y-oscuridad-de-la-casa-cltc-1557-l,Luz de la calle y oscuridad de la casa,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1558-L,madrastra-el-nombre-le-basta-cltc-1558-l,"Madrastra, el nombre le basta",Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1559-L,maiz-comprado-no-engorda-cltc-1559-l,Maíz comprado no engorda,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1560-L,martes-ni-te-cases-ni-te-embarques-cltc-1560-l,"Martes, ni te cases ni te embarques",Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1561-L,mala-yerba-no-muere-cltc-1561-l,Mala yerba no muere,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1562-L,mas-facil-cae-un-embustero-cltc-1562-l,Más fácil cae un embustero,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1563-L,mas-tiesos-los-pasan-para-el-cementerio-cltc-1563-l,Más tiesos los pasan para el cementerio,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1564-L,mas-hace-el-que-quiere-que-no-el-que-puede-cltc-1564-l,Más hace el que quiere que no el que puede,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1565-L,mas-moscas-se-cogen-con-miel-cltc-1565-l,Más moscas se cogen con miel,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1566-L,mas-se-afana-el-velon-cltc-1566-l,Más se afana el velón,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1567-L,mas-vale-callar-cltc-1567-l,Más vale callar,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1568-L,mas-vale-saber-cltc-1568-l,Más vale saber,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1569-L,mas-vale-saber-cltc-1569-l,Más vale saber,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1570-L,mas-vale-ser-necio-cltc-1570-l,Más vale ser necio,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1571-L,mas-vale-ser-cltc-1571-l,Más vale ser,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
CLTC-1572-L,mas-vale-una-gota-de-sangre-cltc-1572-l,Más vale una gota de sangre,Lírica,Paremia,1948,,Varios departamentos,Varias regiones,Julio César García,Artículo de revista,,"García, Julio César",Contribución al refranero colombiano,1948,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Falta localización; Fuente bibliográfica: coincidencia ambigua
